"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
23e325cb-7b9c-4fea-b1b0-a9f2c93d49b2,22d8ba33-d296-4899-ba1a-9bf6c6ea52b5,"#N/A","#N/A",accaf47d-79d2-429c-8188-0a9c00500ae8,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
24109f14-7dcf-4c70-9cbe-8e970264a62b,e7095973-af77-4a95-bb04-526a0def8594,"#N/A","#N/A",5037fbcf-5e06-4184-b522-11297b9dc766,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
245b7f79-7651-454d-b24e-d1f4ee1fd3b3,"#N/A",Sales Cloud,"#N/A","#N/A",Can't close the Opportunity because the Quarter Date in Custom Setting is incorrect.,false,"#N/A",Medium,"#N/A",Approved,Validation Error on Opportunity,"#N/A","#N/A","#N/A",Change Request,Data
246a77b4-650f-469d-aaea-b91f5d5dd7c4,5b4a31d3-83be-43c6-881b-0a4d3eed8b0a,"#N/A","#N/A",db002328-7c59-40e8-9433-5559d9e37de3,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
247b91a8-054b-4757-9f5f-44b331e5ef14,3e676566-6478-4799-8540-bffc9c15bdef,"#N/A","#N/A",9aa2b49b-92a0-4e56-80d5-e755d4324871,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
24a85a68-c0f7-4776-b3b9-4f21d3dc21c0,a3651e89-2801-4280-b140-9ca17f921d4e,"#N/A","#N/A",8af958ab-1d51-4fc1-87f8-76501641a517,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
24d488d9-4dfb-47d6-a2d8-155ff65514d4,fc1bfb29-1102-4583-9956-00a4a744edb9,"#N/A","#N/A",28c24357-27cf-46f5-bc7a-933b0a6982a2,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
24e135d0-9efa-45e1-afd1-3829ae75df36,ffff64f2-4914-47d2-b9fd-83baec814912,"#N/A","#N/A",b0ab0cef-2786-4783-9667-5e53d6502d61,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
24efef57-24af-4c4d-bb7d-7464b8962faf,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A","#N/A",4529fd55-8538-4aa9-978c-9cdb80053a92,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
252bce91-4323-48a6-b5a0-3d83481f450d,e20bdf3e-07a4-44ae-a984-9f53f76cc1ba,"#N/A","#N/A",fe4753a0-95a5-43fe-984b-1dd832942aa2,My screen freezes whenever I try to upgrade. What do you recommend?,false,"#N/A",Medium,Complex functionality,New,Having trouble upgrading to the latest version,"#N/A","#N/A","#N/A",Problem,"#N/A"
2558cf3b-e6f8-44f5-b051-469d724513f3,30e6f7a3-bc4a-4d15-8829-5c1c3aaeaea6,"#N/A","#N/A",872f9b26-bf07-4a49-bd3a-ccab41a4f763,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
25609f0e-935f-4fe4-9901-560d92508e12,43a0b22f-ff3a-4f23-bbcb-02e25f9973f9,"#N/A","#N/A",2ed25f60-2d09-4d3e-ad20-5890eb4178f8,My Server configuration is broken. Justy did an update & upgrade? What should I do?,false,"#N/A",Medium,User didn't attend training,Escalated,Difficulty upgrading Server*,"#N/A","#N/A","#N/A",Problem,"#N/A"
25b7fb7e-71b2-470f-acce-d3cbd042d706,48cf244a-850e-490b-88f6-76e4eeaf7b9c,"#N/A","#N/A",005aec57-4841-4c0d-99bc-e19fe2029b2d,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
25d4594e-9182-4915-8e83-06727f9b889a,c46e6e85-0783-440a-9844-17c7c197df75,"#N/A","#N/A",1169d7aa-a973-418b-93ad-096aa2eb390a,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
25f6c70b-0829-4149-ad08-b7aa4a055a25,43a0b22f-ff3a-4f23-bbcb-02e25f9973f9,"#N/A","#N/A",f12a33af-80de-4946-9c6c-d7fde6a26d78,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2636409d-978b-40b8-a7df-7da3cf9e5666,b5a16c4d-78f2-4e26-bf4a-c8838951621a,"#N/A","#N/A",d8cc2c11-c149-48aa-b031-6df337b95d97,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
264fc9a0-1cd4-40a8-98f3-21612ae0cde0,ad970b51-c66b-48a3-bd16-446ce4994cb3,"#N/A","#N/A",ca497a50-ee46-4777-b197-ab2c9262e3d2,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
26717fa6-0e2a-4438-b878-09f050e059ec,3b278519-9a0d-4a24-90e2-09e37854f2bd,"#N/A","#N/A",f5759530-fd80-4c82-9729-72e8394532b2,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
26b40da1-7f72-4c54-9c6e-9b43dc2f7bb8,eefac26b-e6db-4eee-b67c-be503a686536,"#N/A","#N/A",15794224-d3e9-45f0-bf9d-e96222d48119,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
26bda5aa-1efa-4b70-a879-f8e8d29fa146,9fa9c141-6b6b-417b-8567-d8c2d74c5243,"#N/A","#N/A",76dc40de-7cc6-42e7-ae3e-ab1ed75fe149,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
26c7ba3a-2b23-49e8-b263-c8b54f46d9fe,5d195f59-13a7-4221-947c-a90bcd546eb7,"#N/A","#N/A",a3675f19-9f68-4f22-81b7-bbcdd75f1b35,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
26ccc283-a88a-41f4-b18a-6846205f2635,444ea7d2-d3db-42a9-b0d8-9b9dcf7dbd3c,"#N/A","#N/A",94ed626b-8ff8-48db-9951-c4d54b26f392,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
26f8ed9f-535d-4e3b-a44d-e5d7eb174af0,c6c438d2-f877-42d8-a05f-86b7d8c46b38,"#N/A","#N/A",99214e6d-a4ab-4986-9487-64483dcadfc5,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2712479f-b3ce-4c08-934b-2be8485f4408,78580c8b-e189-49a2-a0e5-642a2512aac7,"#N/A","#N/A",2aefb146-ef98-4a43-a730-cc36a088334e,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2733268e-e677-41cc-9161-4ea0079cdba1,162d5f6e-689c-4865-be5e-0d892cbd672a,"#N/A","#N/A",a2d4ace4-b513-400f-bf66-23abb5c5c4e8,User Needs Help,false,"#N/A",Medium,User didn't attend training,Approved,Is this possible?,"#N/A","#N/A","#N/A",Question,"#N/A"
2752cb7b-aec7-46d6-be0e-4465c9793dab,4ae8415a-5707-49c2-aa28-b442fa1ba313,"#N/A","#N/A",88dadce8-856b-4a73-aaae-a7119a9cb7e6,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
279cec7c-42a2-460e-95a9-738cf5faf69c,f6346d65-4770-4b63-ba83-838486a23ea4,"#N/A","#N/A",6b17e600-e90c-402d-bf0f-e88336b1b4d8,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
27a7998f-6892-4327-b5be-2a1c26264e66,28e008e0-5b98-4732-a6d7-eddc11f623dd,"#N/A","#N/A",b0a0a791-567b-4f9a-89cf-93c39d8d9b8c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
27bba22d-4b92-49ac-893d-a02b134e5b5b,50a8213d-7df3-40dd-b8d3-6c81ab62b3ee,"#N/A","#N/A",c5175469-a0ab-4c22-8fcd-1a7c99b89148,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
27f841cd-1833-48b1-949f-a02270639781,9c080cfa-4141-496d-b833-49bb8d8a1648,"#N/A","#N/A",586f3f99-842b-439e-9e41-a72ed0f8733c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
284e7e4a-14ad-4dd3-abaf-15d398c95e45,f6346d65-4770-4b63-ba83-838486a23ea4,"#N/A","#N/A",ac67d849-e3e6-4e7d-b511-d559968699a9,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2870cf07-47ea-4024-94a1-20fd7905f9ac,55685385-edde-42cc-8b28-a14e330dbd52,"#N/A","#N/A",bcf58f0f-00d0-4dbe-baf2-31b6b9bafe4c,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2876e12f-8e4b-4a0b-812e-596f1863b47d,95035625-cacd-47a3-8ca0-bace829b4f8c,"#N/A","#N/A",b3337796-3088-4f1a-916c-a6901f046687,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
28882a8e-a745-49d8-8eee-ebb4506a956d,72cb50de-bae3-41af-8cab-44105f1fc019,"#N/A","#N/A",e28ddf4a-54ab-472d-a046-64c1d4626dc8,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
28dd8ba7-0eb1-49d1-b192-61305360c114,72cb50de-bae3-41af-8cab-44105f1fc019,"#N/A","#N/A",15e08234-efa6-4fe8-a9b8-4a40cb62a856,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
28f4d93b-b0b5-4d52-8f27-a5b84c09a5a4,f38abd17-d193-42e8-88c6-54a6a28581d7,"#N/A","#N/A",06b96f27-9258-497f-91e0-ef0df6438e16,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
291b38ab-5fcd-4b87-b3bd-82d651028b1a,adeb037b-6081-494e-b722-d522890e8a14,"#N/A","#N/A",9d493de1-78af-4cd5-ba01-985deaaf8b21,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
293604b2-5693-4979-95fd-06926e805928,d2f2addf-e67a-4f4d-849b-fa0b521e21ff,"#N/A","#N/A",fb1a7e24-731c-4ecb-97c3-4e95d3f2093a,User Needs Help,false,"#N/A",Medium,User didn't attend training,Closed,Brett would like some help with a new template.,"#N/A","#N/A","#N/A",Problem,"#N/A"
29a19c2d-4e0e-43d8-a09b-0f8aa4dd955d,bf4089e0-3e7d-444d-a50d-1445c45ac0a7,"#N/A","#N/A",01b2071b-c153-4222-b82d-8992cdae1c84,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
29fa6e8b-aa65-422e-a5a9-23d2f5bf085e,bf4089e0-3e7d-444d-a50d-1445c45ac0a7,"#N/A","#N/A",4feb1dff-0fa6-4a9a-adb7-eac541d6ca32,I'd like to run a monthly usage report to see who has been using the Sales Enablement Suite.  How can I do this?,false,"#N/A",Medium,Complex functionality,Pending Approval,How do we run a usage report?,"#N/A","#N/A","#N/A",Question,"#N/A"
2a485203-8af9-46d1-a501-3ac92efdc52a,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A","#N/A",d9fa4f65-5e94-419d-966d-f01fca8e2f04,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a57b281-6e57-41e5-96ca-cae80b2532f0,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",e795b7f8-58af-4476-88d6-acc800751d03,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a93e8c4-166e-4464-8ebf-14112e13a97c,e20bdf3e-07a4-44ae-a984-9f53f76cc1ba,"#N/A","#N/A",94ed626b-8ff8-48db-9951-c4d54b26f392,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2abbb47f-f837-489d-89df-605743cc8f6c,0054ba45-53e2-4c49-b8d4-9dcfba9efd7d,"#N/A","#N/A",a10d3a68-e241-4269-b94c-2f34e9bd4ea4,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2ad528f3-e11c-4b5d-8815-36c41933348b,516aa848-8245-44cd-9419-bfaf1c8b3e59,"#N/A","#N/A",89b39c7e-7954-4aa3-9d0e-b19c73259844,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2b28a956-1a1d-4d9d-baf3-00e484af2669,0daf3d8a-1900-4589-8e14-d2591f2f14cd,"#N/A","#N/A",f8567f6d-ca76-4a5d-8e1f-7a6af301a8ac,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b2d213b-25f0-4eb7-98ff-9cb26bcbf39a,59a83011-349f-4707-b281-3c7b3db49136,"#N/A","#N/A",4816a0dd-48d3-4377-8a65-74c4ed04f3df,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b392b98-eac4-4c7d-b199-3cd2f7dce2e9,48cf244a-850e-490b-88f6-76e4eeaf7b9c,"#N/A","#N/A",b3337796-3088-4f1a-916c-a6901f046687,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2b5b11f9-0a97-4bb9-b4d9-1bc079acf247,300e6640-8de8-42da-b0ec-beec16d5a43b,"#N/A","#N/A",d556e8e9-7eac-4551-a4cf-60788d0119ab,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b92001e-0656-4216-a86d-282ae58e0a0a,444ea7d2-d3db-42a9-b0d8-9b9dcf7dbd3c,"#N/A","#N/A",e25ebffa-efda-4c92-9c01-32c5c9f62028,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b9cd778-2a3c-4cd1-9302-f262a967b133,7eee1436-3087-475c-b191-344f20c4ad0c,"#N/A","#N/A",ef7f16e3-ceac-4648-98e3-088f5b699d16,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2bb699eb-350c-4f0a-a8b5-1508f5279905,f21e4041-1c45-4923-9886-949339e5d3d9,"#N/A","#N/A",9144d4c9-f586-4754-b045-1c8427ef88b1,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2bba76d8-2865-4d75-b136-81a6f63c2fb7,b5a16c4d-78f2-4e26-bf4a-c8838951621a,"#N/A","#N/A",5cb2bb29-a4aa-4c1e-9ebe-4a3d8fcdd2d3,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2be056fe-ff6f-4f34-ab94-1048eb0bacc5,2ec980da-f689-44ae-956d-0f22c1a200b3,"#N/A","#N/A",a4db02b2-0a37-4e57-aa41-58b5d016a6cc,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2c14b843-1b0f-49ad-a66b-de89e915a967,28e008e0-5b98-4732-a6d7-eddc11f623dd,"#N/A","#N/A",da147c4c-f9fc-406a-860a-f2b365b1d638,EMEA Case,false,"#N/A",Medium,User didn't attend training,Escalated,Can I embed an excel template into a word template?,"#N/A","#N/A","#N/A",Problem,"#N/A"
2c41bc16-728d-4afc-ae9d-9471cb53b330,d9ed6b1e-63f7-478b-8058-c585c39e84ea,"#N/A","#N/A",82f38d45-7770-495f-9319-85d042192523,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2c589c2d-57aa-47a9-896b-3c0f02b97642,84b75f88-afd4-4b79-b830-1cc8636b6894,"#N/A","#N/A",61a45ad4-2aad-4b9b-9d39-810188f34f11,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c603d0f-b1d4-482f-8b3d-f0345f441559,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A",ceca3fed-0ac6-428f-b1fd-ff334a5ddb52,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c9146ac-faa3-4812-bbc9-829887494bb5,f6346d65-4770-4b63-ba83-838486a23ea4,"#N/A","#N/A",1818f454-25c9-4269-8bd0-c9e41cd93da5,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c9475e5-43b4-4eed-ba82-5935ef4f62a4,8f13ae4c-7b35-49ff-b300-229a3eb42085,"#N/A","#N/A",31e92fe0-9239-4bc8-804c-25c347a00175,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2cbdc9c8-14f5-44b3-a3ed-12d75059d0db,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",fa1f26d5-c002-4d2f-bcd0-7d6c4050e2a1,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2ccb2d4e-bca6-44c8-aeca-caa3c4fac026,3944a566-ecb9-45b8-9687-96698809b1b4,"#N/A","#N/A",fb4d81d8-17d6-4620-9a72-8333101f08ad,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d0c13d0-ce5c-40d1-9f01-f9ed2d1d3d60,7bc20484-a6ed-4ea0-b597-4fdc8ce05c39,"#N/A","#N/A",7bcef531-1eb8-4804-988e-92b44236100d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2d15a106-fbfc-4fd5-95a2-2f158efa96da,28e008e0-5b98-4732-a6d7-eddc11f623dd,"#N/A","#N/A",50287d1b-e8b5-41c4-89e2-7e68a4262348,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d23f9e4-71fd-4929-85af-acc36f459d34,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A",89b39c7e-7954-4aa3-9d0e-b19c73259844,"#N/A",false,"#N/A",Medium,Existing problem,Pending Approval,Additional license on renewal.,"#N/A","#N/A","#N/A",Problem,"#N/A"
